produto,price,entregue
Teclado Mecânico,609.37,False
Teclado Mecânico,3037.22,True
Smartphone,256.17,True
Monitor,3445.44,False
Smartwatch,550.5,True
Tablet,1436.08,False
Teclado Mecânico,2878.83,True
Teclado Mecânico,961.05,True
Monitor,4587.39,True
Tablet,4358.03,True
Tablet,3984.66,False
Notebook,1789.14,True
Teclado Mecânico,3833.64,True
Monitor,1054.57,True
Smartphone,3825.83,True
Mouse Gamer,1212.57,True
Monitor,921.07,True
Smartphone,651.03,False
Cadeira Office,853.46,True
Teclado Mecânico,1422.22,True
Fone de Ouvido,4453.08,True
Cadeira Office,177.26,False
Fone de Ouvido,2273.33,False
Monitor,2746.64,False
Monitor,3339.07,False
Smartwatch,1473.93,False
Mouse Gamer,346.44,False
Smartphone,2885.72,False
Monitor,3635.43,True
Mouse Gamer,3572.13,True
Teclado Mecânico,920.73,False
Webcam HD,1357.0,True
Fone de Ouvido,3600.69,False
Fone de Ouvido,4336.36,False
Smartphone,675.89,False
Webcam HD,891.96,False
Smartphone,4495.11,False
Notebook,4475.61,False
Smartphone,3068.8,False
Smartphone,1689.55,False
Monitor,1100.41,False
Monitor,3477.32,False
Cadeira Office,3875.68,True
Smartwatch,3437.52,True
Fone de Ouvido,2223.13,False
Monitor,172.82,False
Cadeira Office,2951.94,True
Cadeira Office,1927.33,False
Fone de Ouvido,3605.34,True
Fone de Ouvido,1036.81,True
Smartwatch,1858.63,False
Fone de Ouvido,2230.56,False
Cadeira Office,4989.45,True
Tablet,2489.71,True
Notebook,3798.29,True
Teclado Mecânico,4940.56,True
Cadeira Office,3761.83,True
Cadeira Office,4817.92,False
Cadeira Office,4870.19,True
Teclado Mecânico,386.11,True
Tablet,3012.42,True
Monitor,4242.33,True
Tablet,1271.39,False
Fone de Ouvido,305.2,True
Cadeira Office,1988.45,True
Notebook,2140.36,True
Fone de Ouvido,1776.28,False
Cadeira Office,2449.68,False
Tablet,2238.34,False
Cadeira Office,1250.87,False
Smartwatch,498.93,False
Fone de Ouvido,4495.15,True
Webcam HD,3777.3,False
Monitor,1670.38,False
Monitor,4340.52,True
Smartphone,4901.82,False
Fone de Ouvido,98.54,True
Monitor,1129.3,False
Monitor,588.64,True
Webcam HD,4506.87,False
Teclado Mecânico,888.61,False
Fone de Ouvido,2251.51,False
Mouse Gamer,1200.39,True
Monitor,2761.49,True
Tablet,2274.72,False
Teclado Mecânico,2427.55,False
Notebook,3265.71,True
Cadeira Office,1153.19,False
Teclado Mecânico,2849.68,True
Notebook,442.15,False
Notebook,4921.78,False
Notebook,4124.94,False
Tablet,4812.62,True
Webcam HD,901.03,True
Monitor,2764.13,False
Tablet,4127.11,True
Cadeira Office,3125.5,True
Smartphone,2182.63,False
Mouse Gamer,910.82,True
Tablet,4376.65,False
Teclado Mecânico,3217.13,False
Smartwatch,1021.58,True
Mouse Gamer,3692.96,True
Smartwatch,503.16,False
Teclado Mecânico,4493.77,True
Monitor,1819.97,False
Webcam HD,4372.54,False
Tablet,4397.46,True
Teclado Mecânico,4146.05,True
Tablet,933.95,True
Mouse Gamer,1775.73,False
Monitor,4626.78,False
Teclado Mecânico,497.69,False
Tablet,1692.49,False
Monitor,321.18,False
Tablet,4583.3,False
Monitor,2840.19,True
Fone de Ouvido,3812.52,True
Webcam HD,4275.0,False
Teclado Mecânico,2529.49,True
Monitor,1851.11,False
Tablet,4433.51,False
Cadeira Office,4979.11,False
Notebook,1312.22,True
Mouse Gamer,458.86,True
Webcam HD,545.77,True
Cadeira Office,3149.71,False
Monitor,934.74,False
Smartphone,121.33,False
Smartwatch,4069.61,False
Smartwatch,2196.02,True
Notebook,4720.86,True
Smartphone,4818.17,True
Teclado Mecânico,2447.59,True
Monitor,2754.7,False
Webcam HD,3271.54,True
Mouse Gamer,4054.05,True
Notebook,4336.72,False
Tablet,3037.12,False
Smartwatch,4234.68,True
Smartwatch,2785.48,True
Mouse Gamer,1140.74,False
Mouse Gamer,183.39,False
Tablet,4981.01,False
Smartwatch,3506.94,True
Smartwatch,3678.82,True
Cadeira Office,4205.19,False
Smartphone,3389.19,False
Cadeira Office,4893.7,True
Mouse Gamer,4990.04,True
Teclado Mecânico,2529.53,False
Mouse Gamer,2691.56,False
Smartwatch,3278.94,False
Monitor,2817.71,True
Cadeira Office,2762.42,True
Smartphone,3057.6,False
Tablet,803.56,True
Smartwatch,563.09,False
Monitor,3932.66,False
Webcam HD,4720.99,False
Teclado Mecânico,3775.98,True
Webcam HD,4579.94,True
Cadeira Office,1329.09,False
Smartphone,4729.13,False
Tablet,4572.9,False
Cadeira Office,2375.55,False
Smartwatch,1654.64,True
Mouse Gamer,1274.51,False
Mouse Gamer,23.9,False
Monitor,281.42,True
Monitor,2935.74,False
Smartwatch,897.82,False
Teclado Mecânico,3650.84,True
Webcam HD,4172.27,True
Smartwatch,4160.24,True
Teclado Mecânico,1689.56,False
Smartwatch,685.97,False
Smartwatch,3831.41,True
Cadeira Office,1936.04,False
Monitor,2772.1,True
Notebook,577.52,True
Mouse Gamer,4937.35,False
Smartwatch,4870.98,True
Fone de Ouvido,1105.66,False
Cadeira Office,1583.94,False
Notebook,4636.97,False
Smartwatch,1447.63,False
Cadeira Office,668.76,False
Smartwatch,3012.22,False
Tablet,2644.93,False
Monitor,3869.5,False
Webcam HD,1531.5,False
Webcam HD,2985.38,False
Fone de Ouvido,2550.24,False
Webcam HD,2381.32,True
Smartwatch,4959.25,True
Monitor,4801.44,False
Tablet,3386.4,True
Monitor,2511.82,False
Fone de Ouvido,1664.42,True
Cadeira Office,3249.38,False
Monitor,2081.24,True
Notebook,2993.97,False
Notebook,2434.47,False
Teclado Mecânico,998.72,False
Notebook,1962.72,False
Monitor,2968.38,True
Monitor,247.79,False
Notebook,1206.59,True
Monitor,3948.64,True
Notebook,3149.18,False
Teclado Mecânico,2489.12,False
Tablet,1556.98,False
Mouse Gamer,4690.93,False
Smartphone,4211.16,False
Mouse Gamer,3457.05,False
Notebook,2498.96,True
Fone de Ouvido,3196.33,True
Teclado Mecânico,220.02,False
Monitor,595.76,False
Smartphone,3773.94,True
Notebook,1965.92,True
Monitor,2995.81,True
Cadeira Office,2578.3,False
Notebook,2374.48,True
Monitor,3840.11,False
Cadeira Office,2931.07,False
Smartphone,2706.88,False
Tablet,178.5,True
Smartphone,2441.72,True
Notebook,4242.65,False
Mouse Gamer,2177.17,True
Notebook,1293.79,True
Cadeira Office,1807.04,True
Notebook,1072.0,True
Smartphone,4315.11,False
Monitor,2575.71,True
Smartwatch,653.23,False
Webcam HD,3541.13,True
Smartphone,4446.97,False
Cadeira Office,1693.33,True
Monitor,1046.32,True
Webcam HD,1104.68,False
Webcam HD,276.57,False
Fone de Ouvido,1494.09,True
Monitor,4204.99,True
Cadeira Office,340.11,True
Smartwatch,4764.91,False
Fone de Ouvido,312.83,False
Teclado Mecânico,2347.05,True
Teclado Mecânico,2201.72,True
Teclado Mecânico,570.03,True
Tablet,4102.05,False
Smartwatch,236.42,True
Webcam HD,3122.65,False
Notebook,4962.2,False
Tablet,4596.68,True
Monitor,996.02,False
Teclado Mecânico,3482.63,False
Smartphone,4084.56,False
Teclado Mecânico,3719.9,True
Tablet,4505.12,False
Smartphone,3788.91,True
Monitor,1349.45,True
Monitor,2374.09,False
Mouse Gamer,529.01,True
Webcam HD,3628.42,True
Mouse Gamer,3141.31,False
Tablet,1268.5,True
Smartwatch,2504.91,False
Teclado Mecânico,2382.16,True
Mouse Gamer,2053.85,True
Notebook,4392.65,False
Smartwatch,1030.15,False
Smartwatch,567.9,False
Fone de Ouvido,1483.75,False
Teclado Mecânico,2083.05,False
Cadeira Office,890.06,True
Smartwatch,3311.24,True
Mouse Gamer,2142.38,False
Fone de Ouvido,635.8,True
Notebook,4307.42,True
Smartphone,1664.04,False
Mouse Gamer,4376.8,False
Mouse Gamer,258.06,False
Mouse Gamer,1838.0,False
Monitor,4569.47,True
Tablet,2373.06,False
Smartphone,176.45,True
Monitor,1539.46,False
Cadeira Office,1425.85,True
Mouse Gamer,1119.42,True
Cadeira Office,4020.42,False
Mouse Gamer,256.11,False
Tablet,2450.5,True
Notebook,3510.64,True
Fone de Ouvido,2902.91,True
Webcam HD,4033.79,False
Webcam HD,1246.45,True
Smartphone,478.45,True
Fone de Ouvido,3467.96,False
Cadeira Office,1219.08,False
Monitor,2552.46,True
Monitor,2366.42,True
Notebook,1378.52,True
Tablet,3316.69,True
Smartwatch,4540.76,False
Cadeira Office,2177.9,False
Smartphone,1634.94,False
Monitor,3934.26,True
Teclado Mecânico,2598.28,False
Cadeira Office,715.98,False
Tablet,1868.95,True
Smartwatch,1365.91,True
Notebook,2873.05,True
Teclado Mecânico,3811.61,True
Teclado Mecânico,2916.48,False
Teclado Mecânico,4255.25,True
Teclado Mecânico,2739.86,False
Smartwatch,1985.03,False
Monitor,938.68,True
Fone de Ouvido,1734.25,False
Smartphone,4770.52,True
Monitor,1459.51,False
Smartwatch,3385.83,False
Fone de Ouvido,3527.96,False
Notebook,3581.42,True
Tablet,3346.1,False
Notebook,2677.49,True
Smartwatch,389.3,True
Fone de Ouvido,3725.98,True
Webcam HD,2401.31,False
Webcam HD,1386.59,True
Cadeira Office,3811.11,False
Fone de Ouvido,3465.78,True
Cadeira Office,967.09,False
Teclado Mecânico,4106.35,True
Smartphone,4669.79,True
Fone de Ouvido,2032.05,True
Teclado Mecânico,1054.64,True
Cadeira Office,1064.53,False
Teclado Mecânico,2664.6,True
Smartphone,2623.51,False
Cadeira Office,4179.31,False
Webcam HD,2798.92,True
Fone de Ouvido,1654.4,True
Notebook,1897.54,False
Tablet,4131.32,False
Mouse Gamer,653.58,False
Monitor,1261.13,False
Teclado Mecânico,1554.86,False
Monitor,1002.59,True
Cadeira Office,252.25,True
Smartwatch,3989.62,False
Cadeira Office,613.86,False
Teclado Mecânico,3843.25,True
Mouse Gamer,3847.25,True
Monitor,446.26,True
Smartwatch,851.48,False
Fone de Ouvido,4841.01,True
Monitor,3951.61,False
Notebook,4241.49,True
Mouse Gamer,2006.46,False
Fone de Ouvido,2229.13,False
Monitor,2273.55,True
Notebook,4716.41,True
Cadeira Office,3192.88,False
Tablet,4852.25,True
Notebook,4488.8,True
Monitor,52.3,False
Mouse Gamer,1682.09,False
Fone de Ouvido,612.41,False
Monitor,4890.94,True
Monitor,541.32,False
Fone de Ouvido,799.61,False
Fone de Ouvido,699.02,True
Teclado Mecânico,2518.67,False
Smartwatch,1451.65,False
Fone de Ouvido,326.44,False
Fone de Ouvido,4328.46,True
Cadeira Office,4624.28,False
Notebook,1618.19,True
Fone de Ouvido,1804.18,True
Notebook,4369.23,True
Teclado Mecânico,3647.62,False
Fone de Ouvido,3356.11,True
Teclado Mecânico,1747.05,True
Mouse Gamer,3217.55,False
Smartphone,4273.79,True
Cadeira Office,2973.51,True
Monitor,2973.06,False
Notebook,2072.18,False
Teclado Mecânico,116.39,False
Fone de Ouvido,2919.18,False
Cadeira Office,4720.54,True
Tablet,3685.9,False
Cadeira Office,1449.05,False
Mouse Gamer,1895.74,False
Webcam HD,4065.27,True
Smartwatch,3269.36,False
Smartwatch,236.65,False
Teclado Mecânico,3797.48,False
Smartwatch,3929.98,True
Smartphone,2845.67,True
Tablet,2709.37,False
Notebook,1126.31,False
Webcam HD,1718.11,False
Mouse Gamer,1791.64,False
Monitor,1669.21,True
Notebook,1594.71,True
Monitor,2620.52,True
Cadeira Office,1348.05,True
Teclado Mecânico,2379.8,True
Webcam HD,1525.54,False
Tablet,1923.39,True
Teclado Mecânico,856.64,False
Mouse Gamer,2295.83,True
Mouse Gamer,2767.73,True
Smartphone,3749.61,True
Teclado Mecânico,1570.08,False
Fone de Ouvido,4893.59,False
Monitor,2086.46,False
Smartwatch,1686.48,False
Smartphone,3461.04,False
Teclado Mecânico,4708.44,True
Mouse Gamer,1417.93,True
Monitor,1468.74,False
Smartwatch,36.68,False
Webcam HD,380.54,False
Tablet,4511.96,False
Monitor,3217.38,False
Monitor,946.66,True
Mouse Gamer,675.82,True
Mouse Gamer,3737.46,False
Smartphone,405.49,True
Teclado Mecânico,4605.35,True
Mouse Gamer,3245.43,False
Monitor,3420.37,True
Fone de Ouvido,3816.41,True
Mouse Gamer,2802.5,False
Monitor,2081.52,False
Tablet,4146.37,False
Cadeira Office,3629.78,True
Webcam HD,3497.54,True
Smartphone,4629.31,True
Smartphone,3966.22,True
Smartwatch,1715.4,True
Notebook,281.13,False
Monitor,4404.49,False
Teclado Mecânico,1913.32,True
Tablet,1528.86,False
Fone de Ouvido,1301.4,False
Smartwatch,708.89,True
Fone de Ouvido,580.2,False
Monitor,1457.31,False
Monitor,4584.95,False
Teclado Mecânico,2267.12,False
Monitor,3754.8,False
Smartphone,1572.41,True
Smartphone,1240.39,False
Fone de Ouvido,2536.99,True
Notebook,2249.64,False
Cadeira Office,2353.15,False
Tablet,4694.17,False
Teclado Mecânico,2339.2,False
Smartphone,1827.96,False
Monitor,4822.43,True
Monitor,3645.56,True
Webcam HD,2425.09,True
Notebook,1508.83,False
Monitor,3576.22,False
Cadeira Office,1215.3,True
Cadeira Office,3761.18,False
Fone de Ouvido,4096.62,True
Webcam HD,864.3,True
Mouse Gamer,3303.43,True
Monitor,1775.62,True
Teclado Mecânico,4802.75,True
Smartwatch,1689.22,True
Webcam HD,4451.78,True
Mouse Gamer,755.39,True
Smartphone,4880.89,False
Fone de Ouvido,3178.69,True
Webcam HD,1217.35,False
Notebook,1072.06,True
Smartwatch,1107.13,False
Webcam HD,3808.26,True
Tablet,2363.37,True
Smartphone,1449.98,True
Smartphone,2547.37,False
Tablet,2596.12,False
Cadeira Office,2903.37,False
Tablet,3440.2,True
Webcam HD,4332.02,False
Monitor,2497.49,True
Tablet,2874.42,True
Smartphone,1352.68,False
Notebook,1844.87,True
Webcam HD,3685.83,True
Mouse Gamer,828.26,False
Smartwatch,888.05,False
Mouse Gamer,4835.06,True
Fone de Ouvido,2317.05,True
Smartphone,758.18,False
Fone de Ouvido,1534.74,False
Mouse Gamer,1740.28,False
Smartwatch,3844.53,False
Webcam HD,1025.6,True
Teclado Mecânico,1616.29,False
Teclado Mecânico,4937.47,False
Monitor,1632.6,False
Monitor,4852.97,True
Mouse Gamer,2279.5,True
Teclado Mecânico,2391.82,True
Webcam HD,708.0,False
Webcam HD,804.01,True
Teclado Mecânico,3356.16,False
Cadeira Office,322.4,False
Fone de Ouvido,421.66,False
Teclado Mecânico,2646.38,True
Monitor,4397.13,False
Mouse Gamer,2422.7,True
Notebook,1238.59,True
Mouse Gamer,1603.39,True
Mouse Gamer,1334.39,True
Monitor,3675.36,False
Mouse Gamer,832.14,False
Teclado Mecânico,91.94,False
Teclado Mecânico,828.21,False
Fone de Ouvido,899.7,False
Fone de Ouvido,2532.47,False
Tablet,3725.94,False
Fone de Ouvido,2711.54,True
Webcam HD,4411.17,True
Tablet,1577.35,False
Notebook,976.07,False
Monitor,3873.45,False
Monitor,3843.41,False
Notebook,2350.63,True
Tablet,3903.37,True
Monitor,4412.68,False
Mouse Gamer,936.48,True
Notebook,2553.04,False
Mouse Gamer,488.6,True
Notebook,923.58,True
Teclado Mecânico,3520.91,True
Notebook,761.95,False
Fone de Ouvido,2696.1,True
Mouse Gamer,3289.97,True
Monitor,3655.35,False
Webcam HD,1384.57,False
Fone de Ouvido,565.33,True
Smartwatch,3139.36,False
Notebook,36.6,False
Monitor,1283.0,False
Notebook,903.85,False
Webcam HD,4580.54,False
Monitor,3330.38,False
Notebook,247.88,True
Tablet,551.44,False
Webcam HD,4479.91,True
Notebook,1542.98,True
Notebook,3871.99,True
Notebook,1952.33,True
Mouse Gamer,64.67,True
Tablet,4508.49,False
Monitor,3834.63,False
Webcam HD,1620.8,False
Tablet,2756.68,True
Teclado Mecânico,2466.11,True
Cadeira Office,1342.06,True
Teclado Mecânico,944.71,False
Mouse Gamer,3396.26,False
Fone de Ouvido,3209.95,True
Fone de Ouvido,614.63,True
Tablet,4377.07,False
Monitor,556.77,False
Fone de Ouvido,745.08,False
Smartwatch,381.53,True
Smartwatch,2591.83,False
Smartphone,2159.5,False
Notebook,3927.22,False
Webcam HD,3122.1,False
Tablet,4937.09,True
Fone de Ouvido,576.79,True
Cadeira Office,3645.6,False
Webcam HD,3387.54,False
Tablet,4057.9,True
Smartphone,2366.32,True
Monitor,2673.39,True
Cadeira Office,4395.38,False
Smartphone,1125.02,False
Monitor,1665.53,True
Smartwatch,799.91,False
Fone de Ouvido,2615.68,True
Notebook,380.52,False
Monitor,4114.34,False
Smartwatch,3080.56,True
Fone de Ouvido,350.19,True
Mouse Gamer,903.12,True
Tablet,303.37,True
Smartwatch,754.02,False
Tablet,3556.04,True
Teclado Mecânico,2973.33,True
Webcam HD,3825.07,False
Mouse Gamer,4934.31,False
Notebook,1460.21,True
Webcam HD,192.88,False
Smartwatch,4447.17,False
Monitor,1373.47,True
Fone de Ouvido,3801.77,True
Webcam HD,2702.78,False
Mouse Gamer,2935.84,False
Fone de Ouvido,1777.31,False
Teclado Mecânico,4298.71,False
Webcam HD,3169.64,False
Teclado Mecânico,3930.04,True
Monitor,1765.33,False
Monitor,213.87,True
Webcam HD,1908.49,False
Monitor,4348.39,True
Monitor,3189.93,True
Fone de Ouvido,3592.57,True
Monitor,1074.55,True
Cadeira Office,3970.94,False
Mouse Gamer,4453.82,False
Smartphone,1067.49,True
Smartwatch,2635.75,False
Tablet,348.0,True
Tablet,3470.82,True
Fone de Ouvido,2539.58,False
Smartphone,4490.96,False
Notebook,114.99,True
Smartphone,1018.33,False
Notebook,4636.11,False
Cadeira Office,4917.18,False
Mouse Gamer,1418.45,True
Teclado Mecânico,4398.3,True
Monitor,1012.45,True
Smartphone,1685.27,True
Webcam HD,1629.29,True
Mouse Gamer,3539.7,True
Smartwatch,4505.59,True
Smartwatch,4056.11,True
Smartwatch,904.1,False
Tablet,4011.38,True
Teclado Mecânico,2885.7,True
Teclado Mecânico,2864.98,True
Teclado Mecânico,2171.34,False
Smartphone,3809.27,True
Smartwatch,3689.87,False
Tablet,803.98,True
Notebook,4845.66,False
Cadeira Office,1441.77,True
Smartwatch,4784.39,False
Teclado Mecânico,1772.97,False
Monitor,3093.12,False
Notebook,3280.65,True
Fone de Ouvido,2592.09,True
Tablet,2009.21,True
Webcam HD,1188.25,True
Teclado Mecânico,4716.77,True
Mouse Gamer,4793.84,True
Webcam HD,3515.85,False
Fone de Ouvido,2660.25,True
Smartphone,1988.56,False
Smartphone,1529.06,False
Cadeira Office,4296.96,False
Fone de Ouvido,540.41,False
Notebook,4284.9,True
Webcam HD,1556.53,False
Fone de Ouvido,4186.54,True
Monitor,3576.17,False
Webcam HD,3842.73,False
Webcam HD,4736.98,False
Monitor,3391.89,False
Smartwatch,2239.24,True
Smartwatch,1999.74,False
Teclado Mecânico,4946.53,False
Webcam HD,4755.82,True
Mouse Gamer,1477.92,True
Mouse Gamer,1435.31,True
Cadeira Office,3635.41,True
Fone de Ouvido,377.51,False
Smartwatch,4360.78,True
Mouse Gamer,2346.17,False
Cadeira Office,2750.66,True
Mouse Gamer,2526.07,True
Smartphone,1222.08,True
Mouse Gamer,3652.73,True
Teclado Mecânico,4833.95,True
Monitor,3820.27,True
Webcam HD,1279.8,False
Fone de Ouvido,2036.9,True
Smartwatch,4428.85,True
Tablet,2225.7,False
Teclado Mecânico,4000.07,True
Webcam HD,4955.17,False
Teclado Mecânico,2949.18,False
Monitor,1881.42,True
Teclado Mecânico,4791.25,False
Tablet,1054.36,True
Notebook,1271.85,False
Teclado Mecânico,1549.09,False
Tablet,4300.13,False
Cadeira Office,2109.42,False
Notebook,2065.37,False
Smartphone,302.86,False
Mouse Gamer,3782.05,True
Mouse Gamer,3745.12,True
Monitor,1972.99,True
Notebook,59.05,True
Cadeira Office,1454.55,False
Monitor,3155.27,False
Webcam HD,836.24,False
Monitor,2507.31,False
Monitor,2957.94,False
Smartphone,754.97,False
Teclado Mecânico,938.8,False
Tablet,1626.3,False
Mouse Gamer,3036.97,True
Cadeira Office,4052.44,True
Smartphone,4777.35,False
Cadeira Office,3282.84,True
Webcam HD,4333.93,True
Smartwatch,1602.87,True
Monitor,424.84,True
Monitor,1369.74,False
Smartwatch,97.33,False
Teclado Mecânico,3822.46,True
Webcam HD,1263.15,False
Webcam HD,1301.09,True
Cadeira Office,2922.23,True
Monitor,4067.04,True
Cadeira Office,2350.88,False
Fone de Ouvido,1038.04,True
Mouse Gamer,1848.09,True
Webcam HD,3541.22,True
Smartphone,3541.21,False
Mouse Gamer,4058.24,False
Cadeira Office,714.04,False
Smartwatch,2189.03,False
Monitor,1251.73,False
Cadeira Office,2197.5,False
Cadeira Office,4439.81,True
Tablet,4590.19,True
Teclado Mecânico,2984.34,True
Fone de Ouvido,2823.04,False
Webcam HD,4364.37,True
Teclado Mecânico,1866.28,True
Monitor,3848.28,True
Monitor,4702.79,False
Teclado Mecânico,3652.43,False
Notebook,1157.63,False
Notebook,4980.25,True
Cadeira Office,4293.92,False
Fone de Ouvido,3468.39,False
Monitor,3158.34,True
Notebook,698.25,False
Monitor,668.92,False
Tablet,2371.27,True
Tablet,2320.81,True
Teclado Mecânico,1800.07,True
Smartwatch,2515.21,True
Monitor,2571.43,False
Mouse Gamer,1084.22,True
Notebook,4124.81,False
Smartwatch,1081.02,True
Cadeira Office,1646.95,True
Monitor,3026.77,False
Smartphone,261.22,False
Teclado Mecânico,557.39,True
Notebook,314.78,False
Monitor,2612.72,True
Webcam HD,3454.74,True
Smartwatch,4428.37,True
Tablet,3511.49,False
Tablet,802.23,False
Tablet,506.99,True
Notebook,4599.39,False
Smartwatch,1200.27,False
Monitor,1269.07,False
Smartwatch,1045.51,True
Webcam HD,1385.28,False
Smartphone,3299.61,True
Cadeira Office,2378.34,True
Fone de Ouvido,4897.26,True
Notebook,3195.98,True
Teclado Mecânico,1546.53,True
Tablet,1883.33,False
Smartwatch,1811.25,True
Mouse Gamer,2773.61,True
Fone de Ouvido,2397.25,False
Tablet,1836.03,True
Smartwatch,4783.53,True
Smartphone,2122.87,False
Teclado Mecânico,3625.12,True
Teclado Mecânico,89.59,True
Mouse Gamer,565.46,False
Cadeira Office,4244.42,True
Fone de Ouvido,817.95,False
Cadeira Office,1545.39,True
Notebook,2068.52,True
Cadeira Office,3453.17,True
Mouse Gamer,3786.38,False
Fone de Ouvido,785.21,True
Smartphone,4338.84,False
Webcam HD,4580.95,True
Fone de Ouvido,219.84,False
Webcam HD,1968.18,False
Webcam HD,2509.73,True
Webcam HD,3422.99,False
Smartphone,1542.27,False
Smartwatch,2685.02,False
Monitor,4812.03,False
Webcam HD,3052.37,True
Smartwatch,489.97,True
Notebook,2174.85,False
Monitor,3333.37,False
Smartwatch,4078.79,False
Cadeira Office,4742.24,False
Mouse Gamer,3173.45,False
Tablet,4287.53,False
Fone de Ouvido,792.85,False
Cadeira Office,2814.1,True
Notebook,3910.51,True
Cadeira Office,2619.06,False
Tablet,756.62,False
Mouse Gamer,4967.4,True
Mouse Gamer,2960.27,False
Teclado Mecânico,4517.38,True
Notebook,3033.77,False
Fone de Ouvido,72.27,True
Notebook,2569.69,True
Tablet,4429.76,False
Mouse Gamer,1953.82,False
Notebook,4407.28,True
Monitor,4334.26,True
Monitor,3650.72,False
Notebook,2516.37,True
Mouse Gamer,2168.79,False
Monitor,4999.95,True
Smartphone,1302.11,False
Webcam HD,1516.75,True
Smartphone,1611.79,False
Monitor,1462.37,True
Monitor,678.53,False
Webcam HD,4238.34,False
Fone de Ouvido,3576.89,True
Smartwatch,4316.76,False
Webcam HD,4459.32,False
Monitor,1015.55,False
Notebook,510.22,False
Smartphone,3320.82,True
Monitor,3489.21,False
Cadeira Office,4132.06,True
Notebook,4115.09,False
Smartwatch,530.43,True
Smartwatch,4504.25,False
Monitor,4909.72,True
Mouse Gamer,2088.93,False
Cadeira Office,4807.89,True
Webcam HD,1228.34,False
Tablet,3506.46,True
Notebook,4982.49,True
Webcam HD,3820.09,True
Smartwatch,4424.99,False
Webcam HD,1555.9,False
Fone de Ouvido,729.37,False
Mouse Gamer,1269.13,False
Cadeira Office,4316.02,False
Monitor,3055.78,False
Smartphone,4144.21,True
Mouse Gamer,4626.66,True
Mouse Gamer,1981.57,True
Tablet,2169.3,False
Monitor,2669.68,False
Cadeira Office,4824.3,True
Webcam HD,1365.37,True
Smartphone,2538.19,True
Tablet,4481.14,True
Teclado Mecânico,3893.01,False
Fone de Ouvido,2618.31,True
Notebook,2878.0,True
Tablet,2089.39,True
Monitor,2400.93,False
Notebook,242.66,False
Notebook,1284.89,False
Smartphone,3159.35,False
Mouse Gamer,503.62,False
Smartwatch,1024.85,False
Webcam HD,2822.99,False
Tablet,3721.12,False
Cadeira Office,4753.0,False
Smartwatch,2979.6,False
Tablet,29.27,True
Tablet,965.67,True
Mouse Gamer,626.57,True
Monitor,2035.85,True
Teclado Mecânico,4036.0,False
Smartwatch,1425.31,False
Cadeira Office,4238.01,False
Cadeira Office,2161.02,False
Smartwatch,2339.67,False
Cadeira Office,32.23,False
Mouse Gamer,1215.99,False
Smartphone,514.01,False
Smartphone,3952.78,False
Tablet,4872.65,True
Webcam HD,2190.14,True
Webcam HD,25.93,False
Fone de Ouvido,4982.3,False
Teclado Mecânico,3239.12,False
Smartphone,743.82,False
Cadeira Office,3065.88,True
Mouse Gamer,623.13,False
Tablet,3531.55,True
Smartwatch,1736.97,True
Teclado Mecânico,3131.07,False
Teclado Mecânico,2628.21,False
Smartphone,3423.06,True
Mouse Gamer,1301.24,False
Cadeira Office,684.1,False
Webcam HD,524.05,True
Smartwatch,2040.0,False
Fone de Ouvido,2697.14,True
Monitor,2655.75,True
Teclado Mecânico,4338.86,True
Notebook,2148.93,False
Webcam HD,323.97,True
Teclado Mecânico,1201.53,False
Webcam HD,2560.74,False
Cadeira Office,4160.49,True
Smartwatch,237.36,False
Tablet,4529.57,False
Cadeira Office,2707.26,True
Smartphone,989.31,False
Monitor,3666.09,True
Monitor,1095.17,False
Teclado Mecânico,4029.23,False
Mouse Gamer,4472.97,True
Teclado Mecânico,1681.66,True
Monitor,2349.01,False
Teclado Mecânico,2827.69,True
Webcam HD,1911.33,True
Smartwatch,3030.52,False
Fone de Ouvido,3954.86,True
Webcam HD,4904.08,False
Teclado Mecânico,3720.1,True
Cadeira Office,2352.16,False
Smartwatch,2070.63,False
Mouse Gamer,936.37,True
Notebook,676.99,False
Smartphone,4580.13,True
Monitor,3522.18,True
Teclado Mecânico,4497.85,False
Smartphone,4921.06,False
Notebook,2653.83,True
Monitor,4876.22,True
Monitor,1869.86,True
Fone de Ouvido,4461.34,True
Teclado Mecânico,4926.7,False
Mouse Gamer,912.79,True
Mouse Gamer,3927.36,True
Tablet,32.22,True
Fone de Ouvido,2933.63,False
Mouse Gamer,530.24,True
Teclado Mecânico,3593.37,False
Webcam HD,4722.23,True
Smartphone,208.93,False
Smartphone,289.68,False
Fone de Ouvido,849.77,False
Teclado Mecânico,4426.8,True
Teclado Mecânico,4521.8,False
Mouse Gamer,2079.5,True
Smartwatch,4140.94,False
Notebook,1005.58,False
Monitor,3350.5,True
Smartwatch,1179.88,False
Teclado Mecânico,347.21,False
Monitor,387.45,False
Cadeira Office,44.41,False
Monitor,1808.81,True
Cadeira Office,2102.23,True
Mouse Gamer,4645.37,False
Smartphone,4823.5,False
Webcam HD,3255.46,False
Monitor,3918.74,False
Teclado Mecânico,3093.36,False
Fone de Ouvido,478.29,True
Cadeira Office,158.53,False
Mouse Gamer,1398.52,False
Cadeira Office,1515.99,False
Tablet,553.57,False
Teclado Mecânico,3934.7,False
Monitor,4800.05,True
Tablet,3036.78,False
Smartphone,4514.25,False
Smartphone,922.9,False
Fone de Ouvido,2978.44,True
Webcam HD,189.68,False
